latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
30.883178,-96.420804,026,039,3436,1707,2026-04-06,1656,L8,H,D
30.883184,-96.421118,026,039,3435,1707,2026-04-06,1656,L8,L,D
30.883222,-96.422999,026,039,3429,1707,2026-04-06,1656,L8,H,D
30.88343,-96.419856,026,039,3439,1706,2026-04-06,1656,L8,L,D
30.883448,-96.420797,026,039,3436,1706,2026-04-06,1656,L8,L,D
30.883498,-96.423305,026,039,3428,1706,2026-04-06,1656,L8,H,D
30.883505,-96.423619,026,039,3427,1706,2026-04-06,1656,L8,H,D
30.883769,-96.423298,026,039,3428,1705,2026-04-06,1656,L8,L,D
30.894174,-95.910403,026,039,5062,1625,2026-04-06,1656,L8,H,D
30.894271,-95.910583,026,038,3943,7090,2026-04-06,1656,L8,L,D
30.895771,-96.842499,026,039,2091,1689,2026-04-06,1656,L8,H,D
30.896036,-96.842179,026,039,2092,1688,2026-04-06,1656,L8,H,D
30.896041,-96.842493,026,039,2091,1688,2026-04-06,1656,L8,H,D
30.91837,-95.65455,026,039,5875,1512,2026-04-06,1656,L8,L,D
30.918448,-95.654623,026,038,4761,7021,2026-04-06,1656,L8,M,D
30.91864,-95.654541,026,039,5875,1511,2026-04-06,1656,L8,M,D
30.951003,-96.20834,026,039,4107,1440,2026-04-06,1656,L8,L,D
30.951009,-96.208654,026,039,4106,1440,2026-04-06,1656,L8,H,D
30.951055,-96.208603,026,038,2999,6854,2026-04-06,1656,L8,H,D
30.95128,-96.208646,026,039,4106,1439,2026-04-06,1656,L8,L,D
30.954511,-96.207924,026,039,4108,1427,2026-04-06,1656,L8,L,D
30.959762,-96.866496,026,039,2010,1454,2026-04-06,1656,L8,H,D
30.959767,-96.86681,026,039,2009,1454,2026-04-06,1656,L8,L,D
30.960033,-96.86649,026,039,2010,1453,2026-04-06,1656,L8,L,D
30.961446,-96.021874,026,039,4700,1386,2026-04-06,1656,L8,H,D
30.961453,-96.022188,026,039,4699,1386,2026-04-06,1656,L8,H,D
30.961504,-96.022181,026,038,3594,6832,2026-04-06,1656,L8,H,D
30.961512,-96.021867,026,038,3595,6832,2026-04-06,1656,L8,H,D
30.961716,-96.021866,026,039,4700,1385,2026-04-06,1656,L8,L,D
30.961782,-96.021876,026,038,3595,6831,2026-04-06,1656,L8,L,D
30.962774,-96.868627,026,039,2003,1443,2026-04-06,1656,L8,H,D
30.962779,-96.868941,026,039,2002,1443,2026-04-06,1656,L8,L,D
30.963039,-96.868308,026,039,2004,1442,2026-04-06,1656,L8,L,D
30.963045,-96.868621,026,039,2003,1442,2026-04-06,1656,L8,L,D
30.963061,-96.02151,026,039,4701,1380,2026-04-06,1656,L8,L,D
30.963141,-96.021605,026,038,3596,6826,2026-04-06,1656,L8,M,D
30.965596,-95.89077,026,038,4013,6828,2026-04-06,1656,L8,H,D
30.965661,-95.890836,026,039,5117,1359,2026-04-06,1656,L8,H,D
30.976572,-96.635291,026,039,2745,1377,2026-04-06,1656,L8,L,D
30.976793,-96.635435,026,038,1642,6717,2026-04-06,1656,L8,H,D
30.976843,-96.635284,026,039,2745,1376,2026-04-06,1656,L8,H,D
30.976848,-96.635598,026,039,2744,1376,2026-04-06,1656,L8,L,D
30.997838,-96.006997,026,038,3646,6699,2026-04-06,1656,L8,H,D
30.997891,-96.006923,026,039,4744,1250,2026-04-06,1656,L8,L,D
30.997899,-96.007237,026,039,4743,1250,2026-04-06,1656,L8,H,D
30.998109,-96.007006,026,038,3646,6698,2026-04-06,1656,L8,H,D
30.998162,-96.006915,026,039,4744,1249,2026-04-06,1656,L8,H,D
31.0003,-96.005818,026,038,3650,6690,2026-04-06,1656,L8,L,D
31.000302,-96.005906,026,039,4747,1241,2026-04-06,1656,L8,L,D
31.000571,-96.005827,026,038,3650,6689,2026-04-06,1656,L8,L,D
31.000573,-96.005897,026,039,4747,1240,2026-04-06,1656,L8,L,D
31.010151,-95.999002,026,039,4768,1204,2026-04-06,1656,L8,H,D
31.010159,-95.999316,026,039,4767,1204,2026-04-06,1656,L8,H,D
31.010193,-95.999219,026,038,3672,6654,2026-04-06,1656,L8,H,D
31.0102,-95.998906,026,038,3673,6654,2026-04-06,1656,L8,H,D
31.0104,-95.998052,026,039,4771,1203,2026-04-06,1656,L8,H,D
31.010407,-95.998366,026,039,4770,1203,2026-04-06,1656,L8,H,D
31.010422,-95.998994,026,039,4768,1203,2026-04-06,1656,L8,H,D
31.010463,-95.999228,026,038,3672,6653,2026-04-06,1656,L8,H,D
31.010485,-95.998286,026,038,3675,6653,2026-04-06,1656,L8,H,D
31.010492,-95.997972,026,038,3676,6653,2026-04-06,1656,L8,H,D
31.010677,-95.998358,026,039,4770,1202,2026-04-06,1656,L8,H,D
31.010755,-95.998295,026,038,3675,6652,2026-04-06,1656,L8,L,D
31.011252,-96.000195,026,038,3669,6650,2026-04-06,1656,L8,H,D
31.011262,-96.000224,026,039,4764,1200,2026-04-06,1656,L8,H,D
31.011515,-96.000517,026,038,3668,6649,2026-04-06,1656,L8,L,D
31.011522,-96.000203,026,038,3669,6649,2026-04-06,1656,L8,H,D
31.011532,-96.000215,026,039,4764,1199,2026-04-06,1656,L8,H,D
31.011539,-96.000529,026,039,4763,1199,2026-04-06,1656,L8,L,D
31.021572,-96.715326,026,038,1393,6543,2026-04-06,1656,L8,L,D
31.021577,-96.715242,026,039,2487,1216,2026-04-06,1656,L8,H,D
31.021581,-96.715012,026,038,1394,6543,2026-04-06,1656,L8,L,D
31.056314,-95.84767,026,039,5245,1020,2026-04-06,1656,L8,L,D
31.056322,-95.847984,026,039,5244,1020,2026-04-06,1656,L8,L,D
31.056366,-95.847947,026,038,4158,6496,2026-04-06,1656,L8,H,D
31.056373,-95.847633,026,038,4159,6496,2026-04-06,1656,L8,L,D
31.056585,-95.847661,026,039,5245,1019,2026-04-06,1656,L8,H,D
31.056643,-95.847641,026,038,4159,6495,2026-04-06,1656,L8,H,D
31.067091,-96.305193,026,038,2704,6416,2026-04-06,1656,L8,H,D
31.067234,-96.305209,026,039,3788,1018,2026-04-06,1656,L8,H,D
31.067361,-96.305203,026,038,2704,6415,2026-04-06,1656,L8,H,D
31.067505,-96.305202,026,039,3788,1017,2026-04-06,1656,L8,H,D
31.07685,-96.418102,026,039,3428,991,2026-04-06,1656,L8,L,D
31.076859,-96.418031,026,038,2346,6369,2026-04-06,1656,L8,L,D
31.080513,-96.41282,026,038,2363,6356,2026-04-06,1656,L8,H,D
31.080529,-96.412658,026,039,3445,977,2026-04-06,1656,L8,H,D
31.080535,-96.412972,026,039,3444,977,2026-04-06,1656,L8,H,D
31.080783,-96.41283,026,038,2363,6355,2026-04-06,1656,L8,H,D
31.081032,-96.410758,026,039,3451,975,2026-04-06,1656,L8,L,D
31.081038,-96.411072,026,039,3450,975,2026-04-06,1656,L8,H,D
31.081103,-96.410956,026,038,2369,6354,2026-04-06,1656,L8,H,D
31.081839,-96.41381,026,038,2360,6351,2026-04-06,1656,L8,H,D
31.081847,-96.413496,026,038,2361,6351,2026-04-06,1656,L8,L,D
31.0819,-96.413564,026,039,3442,972,2026-04-06,1656,L8,H,D
31.082938,-96.411335,026,039,3449,968,2026-04-06,1656,L8,H,D
31.082944,-96.411649,026,039,3448,968,2026-04-06,1656,L8,H,D
31.082978,-96.411651,026,038,2367,6347,2026-04-06,1656,L8,H,D
31.082986,-96.411337,026,038,2368,6347,2026-04-06,1656,L8,H,D
31.084549,-96.413593,026,038,2361,6341,2026-04-06,1656,L8,H,D
31.084604,-96.413491,026,039,3442,962,2026-04-06,1656,L8,H,D
31.08482,-96.413603,026,038,2361,6340,2026-04-06,1656,L8,H,D
31.084828,-96.413289,026,038,2362,6340,2026-04-06,1656,L8,L,D
31.084875,-96.413483,026,039,3442,961,2026-04-06,1656,L8,H,D
31.085365,-96.410955,026,039,3450,959,2026-04-06,1656,L8,H,D
31.085371,-96.411269,026,039,3449,959,2026-04-06,1656,L8,H,D
31.085427,-96.41111,026,038,2369,6338,2026-04-06,1656,L8,H,D
31.085435,-96.410796,026,038,2370,6338,2026-04-06,1656,L8,L,D
31.085642,-96.411262,026,039,3449,958,2026-04-06,1656,L8,H,D
31.085697,-96.41112,026,038,2369,6337,2026-04-06,1656,L8,H,D
31.08814,-95.175462,026,038,6300,6427,2026-04-06,1656,L8,H,D
31.10549,-96.098499,026,039,4442,860,2026-04-06,1656,L8,H,D
31.105502,-96.098415,026,038,3366,6293,2026-04-06,1656,L8,L,D
31.107093,-95.741928,026,038,4500,6317,2026-04-06,1656,L8,H,D
31.107099,-95.741614,026,038,4501,6317,2026-04-06,1656,L8,H,D
31.108418,-95.743224,026,038,4496,6312,2026-04-06,1656,L8,H,D
31.108688,-95.743232,026,038,4496,6311,2026-04-06,1656,L8,H,D
31.109756,-95.743892,026,038,4494,6307,2026-04-06,1656,L8,H,D
31.109763,-95.743577,026,038,4495,6307,2026-04-06,1656,L8,H,D
31.110027,-95.7439,026,038,4494,6306,2026-04-06,1656,L8,H,D
31.110033,-95.743585,026,038,4495,6306,2026-04-06,1656,L8,H,D
31.110205,-96.61317,026,038,1729,6226,2026-04-06,1656,L8,H,D
31.110374,-96.61311,026,039,2805,881,2026-04-06,1656,L8,H,D
31.110409,-96.614996,026,039,2799,881,2026-04-06,1656,L8,H,D
31.110431,-96.61475,026,038,1724,6225,2026-04-06,1656,L8,H,D
31.111002,-96.980289,026,038,561,6183,2026-04-06,1656,L8,L,D
31.111007,-96.613515,026,038,1728,6223,2026-04-06,1656,L8,H,D
31.111191,-96.613404,026,039,2804,878,2026-04-06,1656,L8,H,D
31.111197,-96.613719,026,039,2803,878,2026-04-06,1656,L8,H,D
31.111244,-96.980429,026,039,1637,901,2026-04-06,1656,L8,H,D
31.111268,-96.613839,026,038,1727,6222,2026-04-06,1656,L8,H,D
31.111272,-96.980301,026,038,561,6182,2026-04-06,1656,L8,H,D
31.111277,-96.613525,026,038,1728,6222,2026-04-06,1656,L8,H,D
31.111467,-96.613712,026,039,2803,877,2026-04-06,1656,L8,H,D
31.111479,-96.614341,026,039,2801,877,2026-04-06,1656,L8,H,D
31.111486,-96.615733,026,038,1721,6221,2026-04-06,1656,L8,H,D
31.111494,-96.615419,026,038,1722,6221,2026-04-06,1656,L8,H,D
31.111502,-96.615598,026,039,2797,877,2026-04-06,1656,L8,H,D
31.11151,-96.980109,026,039,1638,900,2026-04-06,1656,L8,L,D
31.111515,-96.980424,026,039,1637,900,2026-04-06,1656,L8,H,D
31.111521,-96.614477,026,038,1725,6221,2026-04-06,1656,L8,H,D
31.11153,-96.614163,026,038,1726,6221,2026-04-06,1656,L8,H,D
31.111542,-96.980312,026,038,561,6181,2026-04-06,1656,L8,H,D
31.111547,-96.613535,026,038,1728,6221,2026-04-06,1656,L8,H,D
31.111738,-96.613705,026,039,2803,876,2026-04-06,1656,L8,H,D
31.111744,-96.614019,026,039,2802,876,2026-04-06,1656,L8,H,D
31.111749,-96.614334,026,039,2801,876,2026-04-06,1656,L8,H,D
31.111791,-96.614487,026,038,1725,6220,2026-04-06,1656,L8,H,D
31.1118,-96.614173,026,038,1726,6220,2026-04-06,1656,L8,H,D
31.111809,-96.613859,026,038,1727,6220,2026-04-06,1656,L8,H,D
31.111817,-96.613545,026,038,1728,6220,2026-04-06,1656,L8,H,D
31.112008,-96.613698,026,039,2803,875,2026-04-06,1656,L8,H,D
31.112105,-96.612928,026,038,1730,6219,2026-04-06,1656,L8,H,D
31.112261,-96.612749,026,039,2806,874,2026-04-06,1656,L8,H,D
31.112294,-96.982229,026,038,555,6178,2026-04-06,1656,L8,H,D
31.112302,-96.614949,026,039,2799,874,2026-04-06,1656,L8,H,D
31.112314,-96.615136,026,038,1723,6218,2026-04-06,1656,L8,H,D
31.112322,-96.614822,026,038,1724,6218,2026-04-06,1656,L8,H,D
31.112356,-96.982293,026,039,1631,897,2026-04-06,1656,L8,H,D
31.112375,-96.612938,026,038,1730,6218,2026-04-06,1656,L8,H,D
31.112549,-96.613685,026,039,2803,873,2026-04-06,1656,L8,L,D
31.112555,-96.613999,026,039,2802,873,2026-04-06,1656,L8,H,D
31.112564,-96.98224,026,038,555,6177,2026-04-06,1656,L8,H,D
31.112572,-96.614942,026,039,2799,873,2026-04-06,1656,L8,H,D
31.112593,-96.614832,026,038,1724,6217,2026-04-06,1656,L8,H,D
31.112619,-96.61389,026,038,1727,6217,2026-04-06,1656,L8,H,D
31.112626,-96.982287,026,039,1631,896,2026-04-06,1656,L8,L,D
31.112825,-96.613992,026,039,2802,872,2026-04-06,1656,L8,H,D
31.112889,-96.6139,026,038,1727,6216,2026-04-06,1656,L8,H,D
31.122295,-96.418089,026,038,2351,6201,2026-04-06,1656,L8,H,D
31.122299,-96.417815,026,039,3425,823,2026-04-06,1656,L8,H,D
31.122304,-96.417775,026,038,2352,6201,2026-04-06,1656,L8,H,D
31.122306,-96.418129,026,039,3424,823,2026-04-06,1656,L8,L,D
31.122566,-96.418099,026,038,2351,6200,2026-04-06,1656,L8,H,D
31.12257,-96.417807,026,039,3425,822,2026-04-06,1656,L8,H,D
31.122574,-96.417785,026,038,2352,6200,2026-04-06,1656,L8,H,D
31.122576,-96.418122,026,039,3424,822,2026-04-06,1656,L8,H,D
31.132137,-96.033218,026,039,4647,756,2026-04-06,1656,L8,L,D
31.132211,-96.033245,026,038,3576,6200,2026-04-06,1656,L8,L,D
31.135881,-95.565987,026,038,5062,6224,2026-04-06,1656,L8,H,D
31.136157,-95.56568,026,038,5063,6223,2026-04-06,1656,L8,H,D
31.136164,-95.565366,026,038,5064,6223,2026-04-06,1656,L8,H,D
31.136434,-95.565373,026,038,5064,6222,2026-04-06,1656,L8,L,D
31.137981,-95.569189,026,038,5052,6216,2026-04-06,1656,L8,H,D
31.137988,-95.568875,026,038,5053,6216,2026-04-06,1656,L8,H,D
31.138252,-95.569197,026,038,5052,6215,2026-04-06,1656,L8,L,D
31.138258,-95.568882,026,038,5053,6215,2026-04-06,1656,L8,H,D
31.151465,-96.59807,026,038,1782,6075,2026-04-06,1656,L8,H,D
31.151474,-96.597756,026,038,1783,6075,2026-04-06,1656,L8,L,D
31.15149,-96.597922,026,039,2850,728,2026-04-06,1656,L8,H,D
31.151735,-96.59808,026,038,1782,6074,2026-04-06,1656,L8,H,D
31.151744,-96.597766,026,038,1783,6074,2026-04-06,1656,L8,H,D
31.151755,-96.597601,026,039,2851,727,2026-04-06,1656,L8,H,D
31.151761,-96.597915,026,039,2850,727,2026-04-06,1656,L8,H,D
31.152013,-96.596965,026,039,2853,726,2026-04-06,1656,L8,H,D
31.15204,-96.596834,026,038,1786,6073,2026-04-06,1656,L8,H,D
31.152284,-96.596958,026,039,2853,725,2026-04-06,1656,L8,H,D
31.152311,-96.596844,026,038,1786,6072,2026-04-06,1656,L8,H,D
31.152616,-96.595598,026,038,1790,6071,2026-04-06,1656,L8,H,D
31.152801,-96.595687,026,039,2857,723,2026-04-06,1656,L8,H,D
31.152877,-96.595922,026,038,1789,6070,2026-04-06,1656,L8,H,D
31.158199,-95.53198,026,038,5172,6144,2026-04-06,1656,L8,H,D
31.179056,-95.902275,026,038,3997,6038,2026-04-06,1656,L8,H,D
31.179064,-95.901961,026,038,3998,6038,2026-04-06,1656,L8,H,D
31.179071,-95.901646,026,038,3999,6038,2026-04-06,1656,L8,H,D
31.179327,-95.902283,026,038,3997,6037,2026-04-06,1656,L8,H,D
31.179334,-95.901969,026,038,3998,6037,2026-04-06,1656,L8,H,D
31.179341,-95.901655,026,038,3999,6037,2026-04-06,1656,L8,L,D
31.185342,-96.700326,026,038,1461,5939,2026-04-06,1656,L8,L,D
31.200142,-95.66561,026,038,4751,5979,2026-04-06,1656,L8,H,D
31.200412,-95.665617,026,038,4751,5978,2026-04-06,1656,L8,H,D
31.200419,-95.665303,026,038,4752,5978,2026-04-06,1656,L8,L,D
31.200683,-95.665625,026,038,4751,5977,2026-04-06,1656,L8,L,D
31.200689,-95.66531,026,038,4752,5977,2026-04-06,1656,L8,H,D
31.207308,-96.587697,026,039,2878,521,2026-04-06,1656,L8,L,D
31.216385,-96.427852,026,039,3385,476,2026-04-06,1656,L8,H,D
31.216392,-96.428167,026,039,3384,476,2026-04-06,1656,L8,H,D
31.216413,-96.428398,026,038,2329,5852,2026-04-06,1656,L8,L,D
31.216421,-96.428083,026,038,2330,5852,2026-04-06,1656,L8,H,D
31.219583,-97.010008,026,038,481,5778,2026-04-06,1656,L8,L,D
31.235217,-95.846691,026,038,4179,5835,2026-04-06,1656,L8,H,D
31.240174,-95.434342,026,038,5489,5848,2026-04-06,1656,L8,H,D
31.240179,-95.434027,026,038,5490,5848,2026-04-06,1656,L8,H,D
31.240185,-95.433712,026,038,5491,5848,2026-04-06,1656,L8,H,D
31.240444,-95.434349,026,038,5489,5847,2026-04-06,1656,L8,H,D
31.24045,-95.434034,026,038,5490,5847,2026-04-06,1656,L8,H,D
31.240714,-95.434356,026,038,5489,5846,2026-04-06,1656,L8,H,D
31.24072,-95.434041,026,038,5490,5846,2026-04-06,1656,L8,H,D
31.240991,-95.434048,026,038,5490,5845,2026-04-06,1656,L8,L,D
31.241982,-96.965368,026,039,1676,417,2026-04-06,1656,L8,L,D
31.241987,-96.965683,026,039,1675,417,2026-04-06,1656,L8,H,D
31.242051,-96.965643,026,038,625,5700,2026-04-06,1656,L8,H,D
31.242437,-96.039284,026,038,3568,5792,2026-04-06,1656,L8,L,D
31.242809,-96.966296,026,039,1673,414,2026-04-06,1656,L8,H,D
31.242842,-96.966305,026,038,623,5697,2026-04-06,1656,L8,H,D
31.243079,-96.96629,026,039,1673,413,2026-04-06,1656,L8,H,D
31.243112,-96.966317,026,038,623,5696,2026-04-06,1656,L8,H,D
31.243355,-96.966599,026,039,1672,412,2026-04-06,1656,L8,L,D
31.243372,-96.966642,026,038,622,5695,2026-04-06,1656,L8,H,D
31.243625,-96.966593,026,039,1672,411,2026-04-06,1656,L8,H,D
31.24363,-96.966908,026,039,1671,411,2026-04-06,1656,L8,H,D
31.243632,-96.966968,026,038,621,5694,2026-04-06,1656,L8,H,D
31.243642,-96.966654,026,038,622,5694,2026-04-06,1656,L8,H,D
31.243901,-96.966902,026,039,1671,410,2026-04-06,1656,L8,H,D
31.243902,-96.966979,026,038,621,5693,2026-04-06,1656,L8,H,D
31.243906,-96.967217,026,039,1670,410,2026-04-06,1656,L8,L,D
31.244163,-96.967305,026,038,620,5692,2026-04-06,1656,L8,H,D
31.244171,-96.966896,026,039,1671,409,2026-04-06,1656,L8,L,D
31.244172,-96.966991,026,038,621,5692,2026-04-06,1656,L8,H,D
31.244176,-96.967211,026,039,1670,409,2026-04-06,1656,L8,H,D
31.244433,-96.967316,026,038,620,5691,2026-04-06,1656,L8,H,D
31.244447,-96.967205,026,039,1670,408,2026-04-06,1656,L8,H,D
31.244693,-96.967642,026,038,619,5690,2026-04-06,1656,L8,H,D
31.244703,-96.967328,026,038,620,5690,2026-04-06,1656,L8,H,D
31.244722,-96.967514,026,039,1669,407,2026-04-06,1656,L8,H,D
31.244727,-96.967829,026,039,1668,407,2026-04-06,1656,L8,L,D
31.251649,-96.095311,026,038,3391,5753,2026-04-06,1656,L8,H,D
31.251657,-96.094996,026,038,3392,5753,2026-04-06,1656,L8,H,D
31.251942,-96.094376,026,038,3394,5752,2026-04-06,1656,L8,H,D
31.25195,-96.094061,026,038,3395,5752,2026-04-06,1656,L8,H,D
31.25222,-96.09407,026,038,3395,5751,2026-04-06,1656,L8,L,D
31.25445,-96.091309,026,038,3404,5743,2026-04-06,1656,L8,H,D
31.254713,-96.091633,026,038,3403,5742,2026-04-06,1656,L8,L,D
31.254721,-96.091318,026,038,3404,5742,2026-04-06,1656,L8,H,D
31.254758,-96.089745,026,038,3409,5742,2026-04-06,1656,L8,H,D
31.254766,-96.08943,026,038,3410,5742,2026-04-06,1656,L8,H,D
31.254796,-96.088172,026,038,3414,5742,2026-04-06,1656,L8,H,D
31.255029,-96.089754,026,038,3409,5741,2026-04-06,1656,L8,H,D
31.255036,-96.089439,026,038,3410,5741,2026-04-06,1656,L8,H,D
31.255067,-96.08818,026,038,3414,5741,2026-04-06,1656,L8,H,D
31.264609,-96.594491,026,038,1807,5657,2026-04-06,1656,L8,M,D
31.26467,-96.454387,026,038,2252,5671,2026-04-06,1656,L8,H,D
31.26487,-96.594816,026,038,1806,5656,2026-04-06,1656,L8,H,D
31.264879,-96.594501,026,038,1807,5656,2026-04-06,1656,L8,H,D
31.26494,-96.454397,026,038,2252,5670,2026-04-06,1656,L8,H,D
31.264948,-96.454083,026,038,2253,5670,2026-04-06,1656,L8,H,D
31.26514,-96.594826,026,038,1806,5655,2026-04-06,1656,L8,H,D
31.265149,-96.594511,026,038,1807,5655,2026-04-06,1656,L8,M,D
31.27228,-95.536914,026,038,5166,5722,2026-04-06,1656,L8,L,D
31.272551,-95.536922,026,038,5166,5721,2026-04-06,1656,L8,L,D
31.272582,-95.535347,026,038,5171,5721,2026-04-06,1656,L8,L,D
31.272852,-95.535355,026,038,5171,5720,2026-04-06,1656,L8,H,D
31.272858,-95.53504,026,038,5172,5720,2026-04-06,1656,L8,L,D
31.273116,-95.535677,026,038,5170,5719,2026-04-06,1656,L8,H,D
31.273123,-95.535362,026,038,5171,5719,2026-04-06,1656,L8,L,D
31.273343,-95.537888,026,038,5163,5718,2026-04-06,1656,L8,H,D
31.273387,-95.535684,026,038,5170,5718,2026-04-06,1656,L8,H,D
31.273614,-95.537895,026,038,5163,5717,2026-04-06,1656,L8,H,D
31.273651,-95.536006,026,038,5169,5717,2026-04-06,1656,L8,H,D
31.27399,-95.867069,026,038,4118,5690,2026-04-06,1656,L8,L,D
31.274142,-95.538539,026,038,5161,5715,2026-04-06,1656,L8,H,D
31.274148,-95.538224,026,038,5162,5715,2026-04-06,1656,L8,H,D
31.274186,-95.536335,026,038,5168,5715,2026-04-06,1656,L8,H,D
31.274456,-95.536343,026,038,5168,5714,2026-04-06,1656,L8,L,D
31.274671,-95.539183,026,038,5159,5713,2026-04-06,1656,L8,L,D
31.274677,-95.538869,026,038,5160,5713,2026-04-06,1656,L8,H,D
31.274941,-95.539191,026,038,5159,5712,2026-04-06,1656,L8,H,D
31.274947,-95.538876,026,038,5160,5712,2026-04-06,1656,L8,H,D
31.274978,-95.537302,026,038,5165,5712,2026-04-06,1656,L8,H,D
31.274984,-95.536987,026,038,5166,5712,2026-04-06,1656,L8,H,D
31.275205,-95.539513,026,038,5158,5711,2026-04-06,1656,L8,H,D
31.275211,-95.539198,026,038,5159,5711,2026-04-06,1656,L8,H,D
31.275255,-95.536994,026,038,5166,5711,2026-04-06,1656,L8,H,D
31.275476,-95.53952,026,038,5158,5710,2026-04-06,1656,L8,H,D
31.275482,-95.539205,026,038,5159,5710,2026-04-06,1656,L8,H,D
31.275513,-95.537631,026,038,5164,5710,2026-04-06,1656,L8,H,D
31.275777,-95.537953,026,038,5163,5709,2026-04-06,1656,L8,H,D
31.275783,-95.537638,026,038,5164,5709,2026-04-06,1656,L8,H,D
31.276047,-95.53796,026,038,5163,5708,2026-04-06,1656,L8,H,D
31.276054,-95.537645,026,038,5164,5708,2026-04-06,1656,L8,H,D
31.276318,-95.537967,026,038,5163,5707,2026-04-06,1656,L8,H,D
31.278795,-96.339645,026,038,2618,5630,2026-04-06,1656,L8,L,D
31.278804,-96.33933,026,038,2619,5630,2026-04-06,1656,L8,H,D
31.279074,-96.33934,026,038,2619,5629,2026-04-06,1656,L8,H,D
31.27909,-96.338711,026,038,2621,5629,2026-04-06,1656,L8,H,D
31.279098,-96.338396,026,038,2622,5629,2026-04-06,1656,L8,H,D
31.279107,-96.338081,026,038,2623,5629,2026-04-06,1656,L8,L,D
31.279336,-96.339664,026,038,2618,5628,2026-04-06,1656,L8,H,D
31.279344,-96.339349,026,038,2619,5628,2026-04-06,1656,L8,H,D
31.279369,-96.338406,026,038,2622,5628,2026-04-06,1656,L8,H,D
31.279377,-96.338091,026,038,2623,5628,2026-04-06,1656,L8,L,D
31.279598,-96.339988,026,038,2617,5627,2026-04-06,1656,L8,H,D
31.279606,-96.339674,026,038,2618,5627,2026-04-06,1656,L8,H,D
31.279614,-96.339359,026,038,2619,5627,2026-04-06,1656,L8,H,D
31.279622,-96.339044,026,038,2620,5627,2026-04-06,1656,L8,H,D
31.279639,-96.338415,026,038,2622,5627,2026-04-06,1656,L8,H,D
31.279655,-96.337786,026,038,2624,5627,2026-04-06,1656,L8,H,D
31.27986,-96.340312,026,038,2616,5626,2026-04-06,1656,L8,H,D
31.279868,-96.339998,026,038,2617,5626,2026-04-06,1656,L8,H,D
31.279885,-96.339368,026,038,2619,5626,2026-04-06,1656,L8,H,D
31.279893,-96.339054,026,038,2620,5626,2026-04-06,1656,L8,H,D
31.279917,-96.33811,026,038,2623,5626,2026-04-06,1656,L8,L,D
31.279925,-96.337795,026,038,2624,5626,2026-04-06,1656,L8,H,D
31.279934,-96.337481,026,038,2625,5626,2026-04-06,1656,L8,H,D
31.279942,-96.337166,026,038,2626,5626,2026-04-06,1656,L8,H,D
31.27995,-96.336851,026,038,2627,5626,2026-04-06,1656,L8,H,D
31.280122,-96.340637,026,038,2615,5625,2026-04-06,1656,L8,H,D
31.28013,-96.340322,026,038,2616,5625,2026-04-06,1656,L8,H,D
31.280147,-96.339693,026,038,2618,5625,2026-04-06,1656,L8,H,D
31.280155,-96.339378,026,038,2619,5625,2026-04-06,1656,L8,H,D
31.280163,-96.339063,026,038,2620,5625,2026-04-06,1656,L8,H,D
31.280188,-96.338119,026,038,2623,5625,2026-04-06,1656,L8,L,D
31.280196,-96.337805,026,038,2624,5625,2026-04-06,1656,L8,H,D
31.28022,-96.336861,026,038,2627,5625,2026-04-06,1656,L8,L,D
31.280392,-96.340646,026,038,2615,5624,2026-04-06,1656,L8,H,D
31.2804,-96.340331,026,038,2616,5624,2026-04-06,1656,L8,H,D
31.280417,-96.339702,026,038,2618,5624,2026-04-06,1656,L8,H,D
31.280425,-96.339388,026,038,2619,5624,2026-04-06,1656,L8,H,D
31.280662,-96.340656,026,038,2615,5623,2026-04-06,1656,L8,H,D
31.280671,-96.340341,026,038,2616,5623,2026-04-06,1656,L8,H,D
31.280941,-96.340351,026,038,2616,5622,2026-04-06,1656,L8,H,D
31.280949,-96.340036,026,038,2617,5622,2026-04-06,1656,L8,H,D
31.281219,-96.340045,026,038,2617,5621,2026-04-06,1656,L8,H,D
31.291811,-96.090009,026,038,3412,5605,2026-04-06,1656,L8,H,D
31.294177,-95.468498,026,038,5385,5646,2026-04-06,1656,L8,H,D
31.334343,-95.767412,026,038,4440,5475,2026-04-06,1656,L8,L,D
31.337704,-96.413572,026,038,2390,5405,2026-04-06,1656,L8,H,D
31.35013,-96.247616,026,038,2918,5375,2026-04-06,1656,L8,H,D
31.350138,-96.247301,026,038,2919,5375,2026-04-06,1656,L8,H,D
31.350392,-96.247941,026,038,2917,5374,2026-04-06,1656,L8,H,D
31.3504,-96.247626,026,038,2918,5374,2026-04-06,1656,L8,H,D
31.350408,-96.247311,026,038,2919,5374,2026-04-06,1656,L8,H,D
31.350671,-96.247635,026,038,2918,5373,2026-04-06,1656,L8,H,D
31.350679,-96.24732,026,038,2919,5373,2026-04-06,1656,L8,L,D
31.354101,-96.164542,026,038,3182,5368,2026-04-06,1656,L8,H,D
31.354905,-95.462202,026,038,5410,5422,2026-04-06,1656,L8,L,D
31.378975,-96.219289,026,038,3011,5271,2026-04-06,1656,L8,H,D
31.37907,-96.215509,026,038,3023,5271,2026-04-06,1656,L8,H,D
31.379078,-96.215194,026,038,3024,5271,2026-04-06,1656,L8,H,D
31.37934,-96.215518,026,038,3023,5270,2026-04-06,1656,L8,H,D
